,Epsilon,Operations,Rewards,Buy and hold,Drawdowns,Mean Rewards,Mean Buy and Holds,Mean Drawdowns
1380,0.35005,143,-31.891057,-27.71208504,0.363238649,10.67223873,19.80452243,0.30213747
1381,0.349569,128,-13.302835,-6.374425465,0.377658751,10.35475882,19.44225261,0.303179553
1382,0.349088,137,78.453412,92.62619432,0.198505973,11.4467211,20.62782802,0.30153094
1383,0.348607,114,5.4749,16.03619132,0.40002202,10.83285584,19.90465369,0.303517077
1384,0.348126,123,67.809821,77.11037959,0.199228045,10.82206985,19.79509018,0.303422679
1385,0.347645,153,-31.36151,-25.97735689,0.35565432,10.2797646,19.20234157,0.305132185
1386,0.347164,139,54.635134,69.82486329,0.21427158,10.07674033,19.05125789,0.305299209
1387,0.346683,141,83.81392,93.88055212,0.197623387,10.70065862,19.68975792,0.304674922
1388,0.346202,128,-29.946733,-23.60921986,0.357223297,9.77521309,18.68733574,0.306036667
1389,0.345721,155,-36.078611,-30.78489705,0.361088841,9.7234927,18.61913737,0.306068564
1390,0.34524,141,26.856474,32.22461034,0.251156917,10.35778439,19.2179959,0.30463889
1391,0.344759,154,2.02042,7.909004107,0.349550094,10.38042894,19.23243077,0.304466683
1392,0.344278,131,34.150566,38.94009576,0.256067694,9.97155467,18.79845133,0.305310811
1393,0.343797,163,-39.761452,-32.2730732,0.40786651,9.71526976,18.56342113,0.305676212
1394,0.343316,143,28.474688,36.84442251,0.194775335,10.3109196,19.15916522,0.304036752
1395,0.342835,127,-33.135134,-26.9894018,0.353683595,9.76740974,18.60428198,0.305392502
1396,0.342354,143,74.567437,92.59456,0.215657852,10.66694798,19.57474859,0.303588492
1397,0.341873,141,-29.95558,-26.34608851,0.345071466,10.73258995,19.62165271,0.303255562
1398,0.341392,131,9.723145,20.45901088,0.39408718,10.81951339,19.75133871,0.303405458
1399,0.340911,137,68.898242,82.06643287,0.205223819,11.85786124,20.88696962,0.30187688
1400,0.34043,121,-27.874826,-22.8673963,0.38233108,11.45688429,20.47527912,0.30256051
1401,0.339949,129,25.191329,33.30785646,0.384483093,11.64922196,20.67924301,0.302494907
1402,0.339468,136,71.449913,86.03340911,0.198047875,12.78589241,21.85512285,0.300253673
1403,0.338987,135,-31.1499,-25.11183172,0.356330549,12.85191947,21.88975571,0.299962941
1404,0.338506,115,-38.651172,-31.03258297,0.397988441,12.57470576,21.64317413,0.300152331
1405,0.338025,131,-35.617771,-31.20506932,0.363453237,11.67381169,20.5643171,0.301736505
1406,0.337544,135,26.708857,34.75657092,0.246936644,11.17173058,20.06167582,0.302261244
1407,0.337063,132,78.789326,86.49140563,0.198122483,11.27146205,20.19306402,0.302128091
1408,0.336582,135,-6.400933,-2.128162633,0.380025473,11.01003341,19.85616269,0.303208031
1409,0.336101,133,-11.032978,-4.318231667,0.377715906,10.79068207,19.67212156,0.303258672
1410,0.33562,138,11.716895,16.83746995,0.279729088,10.79073712,19.62049689,0.303358048
1411,0.335139,118,85.718171,92.59456,0.198672029,11.95527106,20.77595465,0.30189903
1412,0.334658,157,-38.563272,-31.12077282,0.398200794,11.23874901,20.07950507,0.304481575
1413,0.334177,134,23.859145,35.09523447,0.195022082,11.34638382,20.19268188,0.303870294
1414,0.333696,138,69.131013,81.03737629,0.193328538,11.38212515,20.22875887,0.303969932
1415,0.333215,131,16.621692,18.98988686,0.241712107,11.32737783,20.12093406,0.303805173
1416,0.332734,113,75.44265,88.36451444,0.213601525,12.4575328,21.33546367,0.302150263
1417,0.332253,113,27.173299,33.03421552,0.371185672,12.48142444,21.33447109,0.303954859
1418,0.331772,123,24.350255,32.17837664,0.388634636,12.06848917,20.86412788,0.305852338
1419,0.331291,106,18.923586,23.91544708,0.373721989,12.5442793,21.33195632,0.305737353
1420,0.33081,126,-31.484182,-27.55424,0.357871989,11.77563353,20.5273524,0.307332233
1421,0.330329,126,13.645654,16.83746995,0.27476039,11.88364208,20.61731107,0.306601071
1422,0.329848,114,70.585629,81.66753574,0.198016709,12.45429877,21.21633484,0.305866312
1423,0.329367,138,21.079273,22.34693878,0.253273399,13.03102598,21.75529606,0.304654872
1424,0.328886,125,23.654622,28.92804126,0.256740644,13.23319861,21.94345429,0.303356595
1425,0.328405,157,-33.085437,-26.9894018,0.355227114,12.78390861,21.44817331,0.304256316
1426,0.327924,130,54.889019,63.46097207,0.202018263,12.64135951,21.24944969,0.304319705
1427,0.327443,142,77.4471,92.66289901,0.205734845,12.80620875,21.30042991,0.304370516
1428,0.326962,134,-39.405408,-32.76186056,0.39510075,12.30072429,20.75204056,0.30436937
1429,0.326481,107,16.863262,24.90283152,0.382432051,11.73483191,20.06502261,0.306213449
1430,0.326,126,-32.999457,-27.90285986,0.355078896,11.74193366,20.07155252,0.306211731
1431,0.325519,138,66.789275,82.06643287,0.19041078,12.65380354,21.12062918,0.304755744
1432,0.325038,123,1.258144,9.994118199,0.378938498,11.6870246,20.18807245,0.306486689
1433,0.324557,136,75.601628,89.81099596,0.177360837,12.77266029,21.36916047,0.304768042
1434,0.324076,141,17.386974,23.91544708,0.376905171,12.69257298,21.27523638,0.304555705
1435,0.323595,130,-40.33294,-33.28287198,0.40332933,11.93501157,20.54743627,0.307094377
1436,0.323114,118,51.043642,56.53930277,0.191539749,11.66960826,20.14061235,0.306943878
1437,0.322633,124,18.178387,25.54153149,0.183731079,11.83372392,20.34949852,0.305085649
1438,0.322152,141,-39.898523,-34.74041723,0.40334207,11.765801,20.29364194,0.305659632
1439,0.321671,117,14.153182,18.30165298,0.313531763,12.30325925,20.79846746,0.304794671
1440,0.32119,126,-37.221954,-31.61771755,0.37221955,12.26923073,20.76275221,0.304921232
1441,0.320709,145,76.890572,88.3536245,0.200215792,13.12762564,21.59491664,0.302971876
1442,0.320228,113,19.268164,25.05882353,0.186857729,13.20364391,21.63657633,0.302175833
1443,0.319747,136,-27.511888,-21.35231876,0.354711342,12.22191214,20.51923822,0.303821249
1444,0.319266,110,90.378116,85.50651911,0.205753871,13.02216821,21.23265818,0.302027668
1445,0.318785,130,-27.301046,-21.10853498,0.366840541,13.01001518,21.22015327,0.301903778
1446,0.318304,129,-33.241163,-28.7857421,0.34835598,12.83945398,21.03257807,0.301511612
1447,0.317823,112,-37.53228,-31.96333876,0.387420824,12.16276154,20.30471264,0.303406846
1448,0.317342,128,17.746576,25.05882353,0.194530678,12.10276981,20.20773517,0.302750257
1449,0.316861,120,13.840511,22.76231831,0.315042927,11.9613538,20.1050162,0.302168008
1450,0.31638,130,-33.638985,-28.9960421,0.350904878,12.02479869,20.13605943,0.301627512
1451,0.315899,122,18.601103,22.10747996,0.25302776,11.91695801,19.95369637,0.302379568
1452,0.315418,128,75.670566,81.03737629,0.182026743,12.75522013,20.68901068,0.300290699
1453,0.314937,127,31.429734,38.9855253,0.270184824,13.00978197,20.94293072,0.300133487
1454,0.314456,121,78.077326,83.46203953,0.202733829,13.49502254,21.37411325,0.300407639
1455,0.313975,108,-7.046496,0.766339871,0.371064309,13.19898451,21.06105543,0.301367627
1456,0.313494,104,12.872223,17.88055508,0.327339195,13.46052693,21.29529574,0.300804821
1457,0.313013,120,-37.744424,-32.72372303,0.395354458,12.98137199,20.79230695,0.300908168
1458,0.312532,113,-31.432862,-24.98678732,0.347356303,11.99289509,19.73392816,0.302477011
1459,0.312051,123,-39.720326,-32.57465812,0.39723601,11.84549233,19.53711235,0.302563955
1460,0.31157,119,23.849219,33.03269694,0.268851553,12.42256629,20.14336014,0.301637398
1461,0.311089,127,71.031767,78.80399082,0.191063682,12.41151083,20.06222998,0.30162856
1462,0.310608,133,8.000598,13.2437524,0.380406879,12.63838201,20.24483873,0.301575509
1463,0.310127,143,75.78869,82.46091094,0.196436838,12.74339576,20.25470901,0.301618771
1464,0.309646,136,24.763372,31.5064833,0.1750737,12.99889784,20.48064352,0.299532637
1465,0.309165,95,29.155014,33.77679116,0.202402052,13.65463462,21.13337801,0.297777367
1466,0.308684,105,96.587903,105.7867465,0.192309309,14.91032167,22.37527585,0.296027281
1467,0.308203,137,8.61468,13.30034643,0.383475101,14.7651983,22.19688035,0.298022643
1468,0.307722,129,26.895563,31.52470779,0.249856194,14.84574905,22.20902174,0.296550594
1469,0.307241,111,23.774873,31.35775862,0.255099715,15.44934784,22.83652721,0.295356536
1470,0.30676,139,24.007446,30.6512612,0.25842008,15.78716723,23.09513646,0.294075641
1471,0.306279,118,24.882332,32.37133765,0.248803724,15.80654887,23.1682616,0.294755283
1472,0.305798,109,71.65599,83.33333333,0.197106151,15.83413918,23.10971709,0.294669829
1473,0.305317,116,24.327313,30.21541467,0.191376356,15.31632516,22.52853355,0.294618847
1474,0.304836,137,-34.806188,-29.28353064,0.35624999,14.22342629,21.38872383,0.296253272
1475,0.304355,103,-13.232342,-5.543475876,0.379843133,14.26379517,21.43277206,0.296322477
1476,0.303874,103,-31.626307,-24.72344262,0.360849382,14.25523746,21.4416765,0.29640838
1477,0.303393,119,74.626832,91.27243187,0.197868345,15.3622619,22.64424883,0.294682524
1478,0.302912,108,68.568222,78.66707709,0.20312975,16.43084286,23.7578045,0.292850362
1479,0.302431,142,-38.341417,-32.33009378,0.39317879,16.41507397,23.75341624,0.293032212
1480,0.30195,115,-37.083053,-30.04214004,0.37367212,16.36315401,23.73011569,0.293136546
1481,0.301469,110,-32.438224,-27.42315312,0.350386766,16.17180012,23.51962841,0.292863827
1482,0.300988,102,77.484636,78.42630537,0.192899963,16.16211236,23.37762952,0.292807766
1483,0.300507,120,16.582639,21.38678854,0.310493618,16.27318975,23.43113549,0.291912482
1484,0.300026,99,27.954416,31.56197002,0.237735191,15.8746357,22.9756514,0.292297554
1485,0.299545,141,-0.124666,4.479805787,0.37262636,16.18700414,23.28022302,0.292467274
1486,0.299064,112,37.462596,39.49713827,0.14983443,16.01527876,22.97694577,0.291822903
1487,0.298583,124,84.665533,84.93323032,0.19064999,16.02379489,22.88747256,0.291753169
1488,0.298102,120,-28.056915,-21.35231876,0.35990749,16.04269307,22.91004157,0.291780011
1489,0.297621,124,-33.587801,-27.59208158,0.35708675,16.06760117,22.94196972,0.29173999
1490,0.29714,117,23.031354,28.03210856,0.250509009,16.02934997,22.9000447,0.291733511
1491,0.296659,132,7.214315,14.33411429,0.392267227,16.08128892,22.96429581,0.292160682
1492,0.296178,115,29.531556,30.21541467,0.165255206,16.03509882,22.87704899,0.291252557
1493,0.295697,111,62.438986,74.54068241,0.198852629,17.0571032,23.94518655,0.289162418
1494,0.295216,131,17.952779,24.90283152,0.375858264,16.95188411,23.82577064,0.290973248
1495,0.294735,110,-30.812746,-21.45849464,0.38996566,16.97510799,23.88107971,0.291336068
1496,0.294254,115,79.355759,94.8357179,0.20929562,17.02299121,23.90349129,0.291272446
1497,0.293773,121,-12.14539,-4.318231667,0.388330151,17.20109311,24.12376986,0.291705033
1498,0.293292,93,13.672528,15.89580286,0.315653592,17.24058694,24.07813778,0.290920697
1499,0.292811,134,15.707232,19.37047615,0.304781026,16.70867684,23.45117821,0.291916269
1500,0.29233,104,51.550916,54.67346712,0.189433764,17.50293426,24.22658685,0.289987296
1501,0.291849,144,74.127705,85.90322938,0.193901188,17.99229802,24.75254058,0.288081477
1502,0.291368,111,25.280555,29.60523474,0.244925858,17.53060444,24.18825883,0.288550257
1503,0.290887,110,48.417597,62.0387963,0.194064711,18.32627941,25.05976511,0.286927598
1504,0.290406,122,-29.524429,-25.64400273,0.373990392,18.41754684,25.11365091,0.286687618
1505,0.289925,113,19.856429,25.05882353,0.183074679,18.97228884,25.67628984,0.284883832
1506,0.289444,110,70.736761,81.03839744,0.197044279,19.41256788,26.13910811,0.284384909
1507,0.288963,101,57.201195,71.49288235,0.203912454,19.19668657,25.98912288,0.284442808
1508,0.288482,94,22.65829,28.84291667,0.374314642,19.4872788,26.29883367,0.2843857
1509,0.288001,96,71.342654,76.47696537,0.207422417,20.31103512,27.10678564,0.282682765
1510,0.28752,97,46.276012,58.59495962,0.197796558,20.65662629,27.52436054,0.28186344
1511,0.287039,116,-37.63826,-33.0884467,0.38225963,19.42306198,26.26753047,0.283699316
1512,0.286558,119,-39.062194,-32.10036559,0.395689195,19.41807276,26.25773454,0.2836742
1513,0.286077,93,83.736195,93.88055212,0.201740333,20.01684326,26.84558772,0.283741382
1514,0.285596,141,17.193831,24.39834406,0.254379181,19.49747144,26.2791974,0.284351889
1515,0.285115,102,-25.027139,-23.60921986,0.33371811,19.08098313,25.85320633,0.285271949
1516,0.284634,127,-37.065173,-32.76186056,0.37219602,17.9559049,24.64194258,0.286857894
1517,0.284153,114,28.005237,31.7482572,0.251799284,17.96422428,24.62908299,0.28566403
1518,0.283672,97,27.805397,32.7917585,0.190468283,17.9987757,24.63521681,0.283682366
1519,0.283191,127,23.809771,35.88867217,0.26806462,18.04763755,24.75494906,0.282625793
1520,0.28271,119,53.774473,52.90615151,0.192239689,18.9002241,25.55955298,0.28096947
1521,0.282229,101,71.213004,87.564877,0.20559485,19.4758976,26.26682705,0.280277814
1522,0.281748,106,15.509949,19.37047615,0.300306305,18.9251408,25.64385645,0.28130071
1523,0.281267,105,26.677866,30.58335455,0.237810864,18.98112673,25.72622061,0.281146085
1524,0.280786,89,65.379058,72.77683824,0.19984177,19.39837109,26.16470858,0.280577096
1525,0.280305,127,-3.296112,2.311562335,0.386005724,19.69626434,26.45771822,0.280884882
1526,0.279824,84,11.1945,16.83746995,0.287289393,19.25931915,25.9914832,0.281737593
1527,0.279343,96,0.934475,9.994118199,0.385352508,18.4941929,25.16479539,0.28353377
1528,0.278862,116,78.484221,87.30835889,0.204417778,19.67308919,26.36549759,0.28162694
1529,0.278381,121,-38.85739,-30.98642076,0.401802144,19.11588267,25.80660506,0.281820641
1530,0.2779,109,-35.528885,-31.20506932,0.362892457,19.09058839,25.77358297,0.281898777
1531,0.277419,104,74.162516,81.57288791,0.202580449,19.1643208,25.76864752,0.282020474
1532,0.276938,104,23.384889,33.07861354,0.258546065,19.38558825,25.99949247,0.280816549
1533,0.276457,85,29.502997,33.79045356,0.372358366,18.92460194,25.43928705,0.282766525
1534,0.275976,76,-36.93667,-31.96333876,0.382899079,18.3813655,24.88049919,0.282826464
1535,0.275495,89,72.457991,85.9152389,0.197064798,19.50927481,26.0724803,0.280763818
1536,0.275014,102,-26.16242,-22.43689431,0.379418212,18.73721419,25.28271833,0.282642603
1537,0.274533,106,16.289328,18.98988686,0.256921658,18.7183236,25.21720188,0.283374509
1538,0.274052,96,63.861209,67.52650711,0.203933671,19.75592092,26.23987113,0.281380425
1539,0.273571,98,29.1718,31.52470779,0.255240914,19.9061071,26.37210168,0.280797516
1540,0.27309,87,-35.807386,-32.33009378,0.36504789,19.92025278,26.36497791,0.2807258
1541,0.272609,95,22.902262,33.07861354,0.265625094,19.38036968,25.8122278,0.281379893
1542,0.272128,114,63.451432,71.68465379,0.211999627,19.82220236,26.27848611,0.281631312
1543,0.271647,100,21.1642,21.46629658,0.368784646,20.30896324,26.70667226,0.281772045
1544,0.271166,122,70.404016,79.45417388,0.193809698,20.10922224,26.64614881,0.281652603
1545,0.270685,95,-29.900384,-27.16226396,0.33436394,20.08322886,26.58561152,0.281327837
1546,0.270204,92,46.329036,58.59495962,0.199555062,20.87893085,27.45941853,0.279839828
1547,0.269723,82,-29.681832,-23.19345661,0.35746207,20.95743533,27.54711736,0.27954024
1548,0.269242,112,-29.7597,-23.83004423,0.356099797,20.48237257,27.05822868,0.281155931
1549,0.268761,103,28.660947,40.34378568,0.187814,20.63057693,27.23404335,0.279883642
1550,0.26828,107,30.354958,33.05810772,0.147126674,21.27051636,27.85458485,0.27784586
1551,0.267799,125,-37.153092,-31.62279548,0.383652237,20.71297441,27.3172821,0.279152105
1552,0.267318,89,41.875605,55.19076212,0.195394623,20.3750248,27.05881595,0.279285784
1553,0.266837,101,25.308841,36.93444819,0.192150555,20.31381587,27.03830518,0.278505441
1554,0.266356,71,14.019624,18.30165298,0.305908323,19.67323885,26.38670132,0.279537186
1555,0.265875,78,29.630162,30.69873183,0.17673019,20.04000543,26.68602524,0.277593845
1556,0.265394,90,32.704959,31.33882911,0.177891335,20.23833279,26.82060798,0.276099366
1557,0.264913,86,28.753638,33.30785646,0.368329919,20.90331341,27.48092377,0.275829121
1558,0.264432,102,-28.121071,-24.6244009,0.37134083,20.93643132,27.48454764,0.276068966
1559,0.263951,79,-31.386772,-25.84934025,0.358715514,21.01976686,27.55180081,0.275683761
1560,0.26347,110,-36.096586,-27.66124194,0.391411515,20.42030881,26.94486143,0.276909361
1561,0.262989,101,20.761031,25.05882353,0.193128279,19.91760145,26.40740975,0.276930007
1562,0.262508,80,24.26587,29.8525561,0.261853913,20.08025417,26.57349779,0.275744477
1563,0.262027,91,13.433684,19.45766482,0.381864621,19.45670411,25.94346533,0.277598755
1564,0.261546,117,-38.532235,-32.57465812,0.38532234,18.82374804,25.30265391,0.279701241
1565,0.261065,105,-39.634882,-33.38108883,0.39634876,18.13584908,24.63107511,0.281640708
1566,0.260584,99,23.144537,29.61234703,0.250746142,17.40141542,23.86933112,0.282225077
1567,0.260103,95,-34.38774,-28.7857421,0.36265048,16.97139122,23.44847023,0.28201683
1568,0.259622,89,8.405142,10.82604618,0.371578981,16.78648701,23.24148362,0.283234058
1569,0.259141,111,-32.894617,-28.9960421,0.349010511,16.21979211,22.63794561,0.284173166
1570,0.25866,79,-27.330613,-23.36061328,0.344613061,15.70641152,22.09782687,0.285035096
1571,0.258179,96,-4.761643,4.790336188,0.379616407,15.40997177,21.82201685,0.286343223
1572,0.257698,99,75.403753,86.03340911,0.200828168,15.4474494,21.84901761,0.286380443
1573,0.257217,104,34.429777,38.52418461,0.143943215,15.54847404,21.93210531,0.285906112
1574,0.256736,88,-29.268425,-25.68439116,0.346792553,15.60385167,21.9680967,0.285811537
1575,0.256255,93,69.77803,79.91065068,0.194921895,16.43395539,22.82263797,0.283962325
1576,0.255774,84,56.507475,64.25349249,0.195999564,17.31529321,23.71240732,0.282313827
1577,0.255293,79,-26.347786,-21.10853498,0.350949523,16.30554703,22.58859765,0.283844638
1578,0.254812,87,26.471394,30.43478261,0.253980161,15.88457875,22.10627471,0.284353143
1579,0.254331,100,29.794705,36.84442251,0.195506622,16.56593997,22.79801987,0.282376421
1580,0.25385,94,-37.929423,-31.43955187,0.390085215,16.55747627,22.78404575,0.282540552
1581,0.253369,72,13.667307,18.48075911,0.377205022,17.01853158,23.24308487,0.282808734
1582,0.252888,87,78.483083,83.46203953,0.194486273,17.02851605,23.29344222,0.282824597
1583,0.252407,97,77.934165,88.33376913,0.202934822,17.64203131,23.96291202,0.28174901
1584,0.251926,83,0.890165,6.090777506,0.374218828,17.3713888,23.7082001,0.283113846
1585,0.251445,106,11.409752,14.21938755,0.374978591,17.48673298,23.80559591,0.283137368
1586,0.250964,108,-30.94194,-26.33665879,0.35276336,16.80268762,23.14725794,0.285166657
1587,0.250483,79,22.638308,32.37133765,0.257369603,16.18241537,22.62163902,0.285833854
1588,0.250002,72,18.307517,22.76231831,0.300740732,16.64605969,23.06278539,0.285242186
1589,0.249521,89,75.871918,83.69296646,0.204694444,17.74065688,24.17563587,0.283718263
1590,0.24904,61,29.890367,33.32233296,0.260451895,17.80924701,24.22853811,0.283817692
1591,0.248559,63,20.873647,25.66044541,0.383033088,17.94584033,24.34180142,0.28372535
1592,0.248078,80,76.82133,79.55282022,0.19800113,18.41873807,24.83517548,0.28405281
1593,0.247597,104,-33.38719,-28.29780597,0.356942008,17.46047631,23.80679059,0.285633703
1594,0.247116,77,76.067632,84.64822761,0.202246732,18.04162484,24.40424456,0.283897588
1595,0.246635,87,15.623137,17.85470319,0.379249798,18.50598367,24.79737653,0.28379043
1596,0.246154,74,26.075967,30.43478261,0.256887366,17.97318575,24.15336718,0.284266347
1597,0.245673,86,2.539549,4.479805787,0.372279161,18.12003514,24.24134756,0.284105837
1598,0.245192,59,-26.92835,-20.53116214,0.371907578,17.71402636,23.87707791,0.284668377
1599,0.244711,60,23.967769,25.66044541,0.368777847,17.79663173,23.9399776,0.285308345
1600,0.24423,91,-10.523058,-6.29303394,0.378825634,17.17589199,23.33031259,0.287202264
1601,0.243749,82,-26.84118,-23.13793648,0.34670507,16.16620314,22.23990093,0.288730303
1602,0.243268,91,53.935981,53.07802041,0.195234542,16.4527574,22.47462879,0.28823339
1603,0.242787,76,-10.846268,-4.676596152,0.367365645,15.86011875,21.80747486,0.289966399
1604,0.242306,83,-27.666193,-22.97749173,0.35514726,15.87870111,21.83413997,0.289777968
1605,0.241825,79,15.437574,21.66428536,0.254077079,15.83451256,21.80019459,0.290487992
1606,0.241344,94,-35.971123,-30.57922464,0.375814149,14.76743372,20.68401837,0.29227569
1607,0.240863,79,71.283661,77.11037959,0.205401339,14.90825838,20.74019334,0.292290579
1608,0.240382,73,65.19667,71.68465379,0.211310112,15.33364218,21.16861071,0.290660534
1609,0.239901,85,73.285475,86.30320479,0.19672161,15.35307039,21.26687311,0.290553526
1610,0.23942,63,-28.871033,-23.19345661,0.346739871,14.60159994,20.44898894,0.292042959
1611,0.238939,51,-31.548016,-28.27970217,0.334178572,14.66250238,20.49707639,0.291562148
1612,0.238458,81,6.606413,11.50921824,0.374335219,15.11918845,20.93317223,0.291348609
1613,0.237977,72,77.531036,88.06673037,0.209757507,15.05713686,20.87503401,0.29142878
1614,0.237496,73,26.58353,27.69555368,0.253259082,15.15103385,20.90800611,0.291417579
1615,0.237015,58,-35.945682,-31.62830914,0.37363465,15.04184842,20.82781521,0.291816745
1616,0.236534,81,-43.468769,-37.66745469,0.438217306,14.97781246,20.77875927,0.292476958
1617,0.236053,76,-29.253286,-25.78127612,0.337678948,14.40522723,20.20346394,0.293335754
1618,0.235572,57,18.459255,21.02008288,0.251670129,14.31176581,20.08574718,0.293947773
1619,0.235091,72,-36.427335,-32.61357981,0.374860218,13.70939475,19.40072466,0.295015729
1620,0.23461,75,-36.448317,-29.44125226,0.38806253,12.80716685,18.57725063,0.296973957
1621,0.234129,58,24.473974,29.60523474,0.254498382,12.33977655,17.9976542,0.297462992
1622,0.233648,93,-28.435469,-23.2851444,0.352021801,11.90032237,17.571098,0.297980147
1623,0.233167,70,-32.025614,-28.7857421,0.348424363,11.31328757,16.97740703,0.299086282
1624,0.232686,62,-38.28634,-31.76351553,0.383366326,10.27663359,15.93200349,0.300921528
1625,0.232205,72,-25.456169,-21.10853498,0.353077223,10.05503302,15.69780252,0.300592243
1626,0.231724,79,50.795117,56.41766888,0.209484969,10.45103919,16.09360451,0.299814199
1627,0.231243,80,56.713396,63.46097207,0.204354629,11.0088284,16.62827305,0.29800422
1628,0.230762,58,98.404971,101.7461921,0.208681626,11.2080359,16.77265138,0.298046858
1629,0.230281,63,-37.451879,-32.6620403,0.375192728,11.22209101,16.75589518,0.297780764
1630,0.2298,75,-31.082289,-27.20395525,0.35249627,11.26655697,16.79590632,0.297676802
1631,0.229319,69,75.136118,91.49740635,0.197910693,11.27629299,16.89515151,0.297630105
1632,0.228838,70,32.853859,38.62754006,0.253371178,11.37098269,16.95064077,0.297578356
1633,0.228357,84,-39.40486,-33.28287198,0.39404854,10.68190412,16.27990752,0.297795258
1634,0.227876,56,27.986765,30.31056887,0.37072002,11.33113847,16.9026466,0.297673467
1635,0.227395,75,81.363319,92.6614071,0.222155546,11.42019175,16.97010828,0.297924374
1636,0.226914,69,73.104419,83.85772914,0.210616695,12.41286014,18.03305451,0.296236359
1637,0.226433,79,-37.991707,-32.2730732,0.39305444,11.87004979,17.52042491,0.297597687
1638,0.225952,75,7.308553,10.06625347,0.321957188,11.30452323,16.94582237,0.298777922
1639,0.225471,60,-24.149709,-19.85804376,0.371024836,10.77130814,16.43199486,0.299935761
1640,0.22499,62,-36.907234,-32.20098511,0.373650597,10.76030966,16.43328595,0.300021789
1641,0.224509,48,31.755797,32.7917585,0.188318269,10.84884501,16.4304174,0.29924872
1642,0.224028,59,-23.368437,-20.52859176,0.3423443,9.98064632,15.50828494,0.300552167
1643,0.223547,55,49.738641,60.90575033,0.192753295,10.26639073,15.90267948,0.298791854
1644,0.223066,49,79.877066,89.40338287,0.197373725,10.36112123,16.00217157,0.298827494
1645,0.222585,63,71.241105,79.92722952,0.204399354,11.37253612,17.0730665,0.297527848
1646,0.222104,55,-35.208731,-31.15927776,0.36862431,10.55715845,16.17552413,0.29921854
1647,0.221623,61,-17.023312,-11.02920969,0.370943738,10.68374365,16.2971666,0.299353357
1648,0.221142,70,25.885095,28.70181162,0.178454213,11.2401916,16.82248516,0.297576901
1649,0.220661,63,97.514305,102.3123121,0.194206218,11.92872518,17.44217042,0.297640823
1650,0.22018,63,-37.858651,-31.75087554,0.381095921,11.24658909,16.79408059,0.299980516
1651,0.219699,61,73.632261,78.77232272,0.201346881,12.35444262,17.89803177,0.298157462
1652,0.219218,58,-26.395666,-23.77135021,0.372010621,11.67172991,17.10841065,0.299923622
1653,0.218737,68,-18.169064,-11.02920969,0.37430429,11.23695086,16.62877407,0.30174516
1654,0.218256,68,71.860629,79.23767471,0.21121949,11.81536091,17.23813429,0.300798271
1655,0.217775,54,-34.974832,-29.44125226,0.371249087,11.16931097,16.63673444,0.30274346
1656,0.217294,74,29.024691,31.29235421,0.252580398,11.13250829,16.6362697,0.303490351
1657,0.216813,42,13.197381,13.88647307,0.320482775,10.97694572,16.44205586,0.30301188
1658,0.216332,52,30.761516,38.22467827,0.188517711,11.56577159,17.07054665,0.301183648
1659,0.215851,59,20.576406,25.46193096,0.253504142,12.08540337,17.58365937,0.300131535
1660,0.21537,45,32.48735,33.00149917,0.365841442,12.77124273,18.19028678,0.299875834
1661,0.214889,60,80.640305,82.46091094,0.197870045,13.37003547,18.76430765,0.299923252
1662,0.214408,61,16.097474,18.30165298,0.305377663,13.28835151,18.64879862,0.300358489
1663,0.213927,69,-30.102553,-25.68439116,0.345748175,12.85298914,18.19737806,0.299997325
1664,0.213446,68,77.161292,77.61315576,0.19499934,14.00992441,19.2992562,0.298094095
1665,0.212965,79,73.256873,79.23767471,0.208138869,15.13884196,20.42544383,0.296211996
1666,0.212484,53,26.828491,30.43478261,0.251975608,15.1756815,20.43366819,0.29622429
1667,0.212003,73,-35.447431,-31.18128289,0.36552993,15.16508459,20.40971278,0.296253085
1668,0.211522,54,-27.247906,-22.43689431,0.379987249,14.80855411,20.07708338,0.296337168
1669,0.211041,41,21.881684,26.26675968,0.250577905,15.35631712,20.62971139,0.295352841
1670,0.21056,58,17.71575,20.36188935,0.249374054,15.80678075,21.06693642,0.294400451
1671,0.210079,56,49.477267,60.90575033,0.19798592,16.34916985,21.62809056,0.292584147
1672,0.209598,60,-25.571259,-25.64400273,0.341942644,15.33941973,20.51131644,0.293995291
1673,0.209117,47,27.845844,30.77499529,0.246608406,15.2735804,20.43382455,0.295021943
1674,0.208636,63,31.317062,34.75657092,0.25144,15.87943527,21.03823417,0.294068418
1675,0.208155,62,80.078914,80.85109091,0.198059076,15.98244411,21.04763857,0.294099789
1676,0.207674,51,61.884657,53.07802041,0.187072408,16.03621593,20.93588385,0.294010518
1677,0.207193,49,20.49322,24.84196071,0.251938985,16.50462599,21.39538881,0.293020413
1678,0.206712,53,6.6706,10.82604618,0.369191398,16.30661805,21.19930145,0.294172525
1679,0.206231,43,25.03628,28.49892233,0.217866267,16.2590338,21.11584644,0.294396121
1680,0.20575,47,75.148235,83.33333333,0.202598576,17.38981038,22.2635753,0.292521255
1681,0.205269,58,26.63522,30.60428493,0.244671087,17.51948951,22.38481055,0.291195916
1682,0.204788,51,23.506816,23.98083689,0.371092935,16.96972684,21.78999853,0.292961982
1683,0.204307,45,-12.937359,-9.102319016,0.375344621,16.0610116,20.81563765,0.29468608
1684,0.203826,46,28.090434,30.43478261,0.254239006,16.33301429,21.0590777,0.293486282
